binned_RP1,binned_IP1,binned_WP1,binned_RP2,binned_IP2,binned_WP2,binned_RP3,binned_IP3,binned_WP3,Yield_max,TWoP
"(8.12, 16.07]","(22002.56, 25989.21]","(18.092, 24.036]","(0.1, 8.076]","(18029.68, 21988.14]","(4e-05, 6.022]","(31.924, 39.85]","(17974.396, 21944.534]","(23.984, 29.97]",19510.0,3934.0
"(24.02, 31.97]","(14029.26, 18015.91]","(18.092, 24.036]","(0.1, 8.076]","(18029.68, 21988.14]","(18.006, 23.998]","(31.924, 39.85]","(17974.396, 21944.534]","(0.0101, 6.026]",2969.0,649.0
"(0.13, 8.12]","(25989.21, 29975.86]","(24.036, 29.98]","(31.884, 39.82]","(18029.68, 21988.14]","(23.998, 29.99]","(23.998, 31.924]","(10014.269, 14004.258]","(6.026, 12.012]",12673.0,2706.0
"(31.97, 39.92]","(25989.21, 29975.86]","(24.036, 29.98]","(16.012, 23.948]","(10092.968, 14071.22]","(6.022, 12.014]","(16.072, 23.998]","(10014.269, 14004.258]","(12.012, 17.998]",2510.0,503.0
"(31.97, 39.92]","(22002.56, 25989.21]","(24.036, 29.98]","(23.948, 31.884]","(14071.22, 18029.68]","(23.998, 29.99]","(31.924, 39.85]","(17974.396, 21944.534]","(0.0101, 6.026]",15404.0,2884.0
"(8.12, 16.07]","(25989.21, 29975.86]","(18.092, 24.036]","(16.012, 23.948]","(18029.68, 21988.14]","(6.022, 12.014]","(0.18, 8.146]","(14004.258, 17974.396]","(23.984, 29.97]",9382.0,2178.0
"(24.02, 31.97]","(10022.677, 14029.26]","(24.036, 29.98]","(23.948, 31.884]","(18029.68, 21988.14]","(4e-05, 6.022]","(0.18, 8.146]","(10014.269, 14004.258]","(6.026, 12.012]",14283.0,3825.0
"(31.97, 39.92]","(25989.21, 29975.86]","(0.23, 6.204]","(8.076, 16.012]","(10092.968, 14071.22]","(12.014, 18.006]","(16.072, 23.998]","(14004.258, 17974.396]","(17.998, 23.984]",9993.0,1803.0
"(8.12, 16.07]","(18015.91, 22002.56]","(12.148, 18.092]","(16.012, 23.948]","(10092.968, 14071.22]","(12.014, 18.006]","(23.998, 31.924]","(10014.269, 14004.258]","(12.012, 17.998]",3976.0,790.0
"(16.07, 24.02]","(18015.91, 22002.56]","(18.092, 24.036]","(16.012, 23.948]","(21988.14, 25946.6]","(6.022, 12.014]","(16.072, 23.998]","(21944.534, 25914.672]","(12.012, 17.998]",23788.0,5044.0
"(16.07, 24.02]","(25989.21, 29975.86]","(6.204, 12.148]","(0.1, 8.076]","(14071.22, 18029.68]","(4e-05, 6.022]","(0.18, 8.146]","(25914.672, 29884.81]","(0.0101, 6.026]",13941.0,2425.0
"(0.13, 8.12]","(25989.21, 29975.86]","(0.23, 6.204]","(31.884, 39.82]","(18029.68, 21988.14]","(23.998, 29.99]","(0.18, 8.146]","(17974.396, 21944.534]","(12.012, 17.998]",12910.0,3237.0
"(8.12, 16.07]","(10022.677, 14029.26]","(18.092, 24.036]","(0.1, 8.076]","(21988.14, 25946.6]","(6.022, 12.014]","(23.998, 31.924]","(10014.269, 14004.258]","(12.012, 17.998]",9717.0,2537.0
"(31.97, 39.92]","(25989.21, 29975.86]","(18.092, 24.036]","(16.012, 23.948]","(14071.22, 18029.68]","(4e-05, 6.022]","(8.146, 16.072]","(14004.258, 17974.396]","(12.012, 17.998]",13472.0,2551.0
"(16.07, 24.02]","(25989.21, 29975.86]","(0.23, 6.204]","(8.076, 16.012]","(25946.6, 29905.06]","(6.022, 12.014]","(31.924, 39.85]","(17974.396, 21944.534]","(12.012, 17.998]",25507.0,5865.0
"(24.02, 31.97]","(18015.91, 22002.56]","(12.148, 18.092]","(8.076, 16.012]","(25946.6, 29905.06]","(23.998, 29.99]","(31.924, 39.85]","(14004.258, 17974.396]","(17.998, 23.984]",343.0,102.0
"(0.13, 8.12]","(25989.21, 29975.86]","(12.148, 18.092]","(23.948, 31.884]","(18029.68, 21988.14]","(6.022, 12.014]","(31.924, 39.85]","(17974.396, 21944.534]","(23.984, 29.97]",16179.0,2873.0
"(0.13, 8.12]","(25989.21, 29975.86]","(12.148, 18.092]","(23.948, 31.884]","(21988.14, 25946.6]","(12.014, 18.006]","(8.146, 16.072]","(14004.258, 17974.396]","(23.984, 29.97]",19380.0,3916.0
"(8.12, 16.07]","(14029.26, 18015.91]","(6.204, 12.148]","(23.948, 31.884]","(25946.6, 29905.06]","(12.014, 18.006]","(31.924, 39.85]","(21944.534, 25914.672]","(12.012, 17.998]",26079.0,5802.0
"(24.02, 31.97]","(18015.91, 22002.56]","(0.23, 6.204]","(23.948, 31.884]","(14071.22, 18029.68]","(18.006, 23.998]","(0.18, 8.146]","(10014.269, 14004.258]","(0.0101, 6.026]",10348.0,2009.0
"(16.07, 24.02]","(25989.21, 29975.86]","(6.204, 12.148]","(23.948, 31.884]","(14071.22, 18029.68]","(6.022, 12.014]","(16.072, 23.998]","(17974.396, 21944.534]","(12.012, 17.998]",14642.0,2772.0
"(0.13, 8.12]","(14029.26, 18015.91]","(24.036, 29.98]","(16.012, 23.948]","(10092.968, 14071.22]","(23.998, 29.99]","(16.072, 23.998]","(17974.396, 21944.534]","(12.012, 17.998]",5912.0,950.0
"(0.13, 8.12]","(25989.21, 29975.86]","(24.036, 29.98]","(31.884, 39.82]","(21988.14, 25946.6]","(23.998, 29.99]","(16.072, 23.998]","(17974.396, 21944.534]","(23.984, 29.97]",19062.0,3522.0
"(8.12, 16.07]","(18015.91, 22002.56]","(12.148, 18.092]","(31.884, 39.82]","(18029.68, 21988.14]","(6.022, 12.014]","(23.998, 31.924]","(14004.258, 17974.396]","(23.984, 29.97]",18210.0,3832.0
"(31.97, 39.92]","(25989.21, 29975.86]","(12.148, 18.092]","(31.884, 39.82]","(14071.22, 18029.68]","(6.022, 12.014]","(8.146, 16.072]","(17974.396, 21944.534]","(23.984, 29.97]",17430.0,3408.0
"(31.97, 39.92]","(22002.56, 25989.21]","(6.204, 12.148]","(8.076, 16.012]","(14071.22, 18029.68]","(4e-05, 6.022]","(31.924, 39.85]","(14004.258, 17974.396]","(23.984, 29.97]",15475.0,3071.0
"(31.97, 39.92]","(14029.26, 18015.91]","(6.204, 12.148]","(16.012, 23.948]","(21988.14, 25946.6]","(4e-05, 6.022]","(16.072, 23.998]","(14004.258, 17974.396]","(6.026, 12.012]",22937.0,5154.0
"(0.13, 8.12]","(22002.56, 25989.21]","(24.036, 29.98]","(31.884, 39.82]","(25946.6, 29905.06]","(4e-05, 6.022]","(31.924, 39.85]","(17974.396, 21944.534]","(23.984, 29.97]",22146.0,4355.0
"(0.13, 8.12]","(18015.91, 22002.56]","(0.23, 6.204]","(16.012, 23.948]","(25946.6, 29905.06]","(23.998, 29.99]","(31.924, 39.85]","(25914.672, 29884.81]","(0.0101, 6.026]",23272.0,4422.0
"(8.12, 16.07]","(14029.26, 18015.91]","(0.23, 6.204]","(31.884, 39.82]","(25946.6, 29905.06]","(12.014, 18.006]","(31.924, 39.85]","(10014.269, 14004.258]","(23.984, 29.97]",20107.0,5113.0
"(0.13, 8.12]","(14029.26, 18015.91]","(18.092, 24.036]","(31.884, 39.82]","(21988.14, 25946.6]","(23.998, 29.99]","(23.998, 31.924]","(21944.534, 25914.672]","(6.026, 12.012]",21545.0,4108.0
"(8.12, 16.07]","(25989.21, 29975.86]","(0.23, 6.204]","(8.076, 16.012]","(10092.968, 14071.22]","(4e-05, 6.022]","(0.18, 8.146]","(17974.396, 21944.534]","(12.012, 17.998]",2954.0,567.0
"(16.07, 24.02]","(25989.21, 29975.86]","(6.204, 12.148]","(0.1, 8.076]","(21988.14, 25946.6]","(12.014, 18.006]","(31.924, 39.85]","(10014.269, 14004.258]","(6.026, 12.012]",4045.0,1270.0
"(16.07, 24.02]","(14029.26, 18015.91]","(12.148, 18.092]","(0.1, 8.076]","(21988.14, 25946.6]","(6.022, 12.014]","(0.18, 8.146]","(25914.672, 29884.81]","(6.026, 12.012]",2085.0,1239.0
"(8.12, 16.07]","(22002.56, 25989.21]","(12.148, 18.092]","(8.076, 16.012]","(18029.68, 21988.14]","(4e-05, 6.022]","(8.146, 16.072]","(25914.672, 29884.81]","(17.998, 23.984]",21670.0,4279.0
"(24.02, 31.97]","(22002.56, 25989.21]","(0.23, 6.204]","(31.884, 39.82]","(21988.14, 25946.6]","(6.022, 12.014]","(0.18, 8.146]","(10014.269, 14004.258]","(6.026, 12.012]",17912.0,4633.0
"(24.02, 31.97]","(10022.677, 14029.26]","(12.148, 18.092]","(23.948, 31.884]","(18029.68, 21988.14]","(23.998, 29.99]","(31.924, 39.85]","(14004.258, 17974.396]","(12.012, 17.998]",19891.0,4363.0
"(24.02, 31.97]","(18015.91, 22002.56]","(12.148, 18.092]","(31.884, 39.82]","(21988.14, 25946.6]","(12.014, 18.006]","(0.18, 8.146]","(14004.258, 17974.396]","(17.998, 23.984]",15775.0,4627.0
"(16.07, 24.02]","(10022.677, 14029.26]","(24.036, 29.98]","(0.1, 8.076]","(18029.68, 21988.14]","(18.006, 23.998]","(0.18, 8.146]","(17974.396, 21944.534]","(17.998, 23.984]",173.0,100.0
"(24.02, 31.97]","(22002.56, 25989.21]","(0.23, 6.204]","(23.948, 31.884]","(10092.968, 14071.22]","(18.006, 23.998]","(23.998, 31.924]","(21944.534, 25914.672]","(6.026, 12.012]",11386.0,1950.0
"(0.13, 8.12]","(22002.56, 25989.21]","(6.204, 12.148]","(31.884, 39.82]","(14071.22, 18029.68]","(12.014, 18.006]","(16.072, 23.998]","(25914.672, 29884.81]","(12.012, 17.998]",13647.0,2276.0
"(24.02, 31.97]","(25989.21, 29975.86]","(24.036, 29.98]","(8.076, 16.012]","(10092.968, 14071.22]","(23.998, 29.99]","(31.924, 39.85]","(21944.534, 25914.672]","(6.026, 12.012]",159.0,40.0
"(8.12, 16.07]","(25989.21, 29975.86]","(24.036, 29.98]","(0.1, 8.076]","(10092.968, 14071.22]","(6.022, 12.014]","(31.924, 39.85]","(17974.396, 21944.534]","(17.998, 23.984]",119.0,20.0
"(16.07, 24.02]","(18015.91, 22002.56]","(12.148, 18.092]","(31.884, 39.82]","(18029.68, 21988.14]","(4e-05, 6.022]","(31.924, 39.85]","(10014.269, 14004.258]","(23.984, 29.97]",17148.0,3944.0
"(24.02, 31.97]","(14029.26, 18015.91]","(24.036, 29.98]","(0.1, 8.076]","(18029.68, 21988.14]","(12.014, 18.006]","(31.924, 39.85]","(25914.672, 29884.81]","(23.984, 29.97]",4420.0,906.0
"(31.97, 39.92]","(25989.21, 29975.86]","(24.036, 29.98]","(16.012, 23.948]","(25946.6, 29905.06]","(4e-05, 6.022]","(31.924, 39.85]","(25914.672, 29884.81]","(6.026, 12.012]",26240.0,5855.0
"(8.12, 16.07]","(14029.26, 18015.91]","(0.23, 6.204]","(31.884, 39.82]","(14071.22, 18029.68]","(4e-05, 6.022]","(31.924, 39.85]","(17974.396, 21944.534]","(6.026, 12.012]",17013.0,3322.0
"(16.07, 24.02]","(10022.677, 14029.26]","(24.036, 29.98]","(0.1, 8.076]","(10092.968, 14071.22]","(18.006, 23.998]","(8.146, 16.072]","(21944.534, 25914.672]","(0.0101, 6.026]",328.0,68.0
"(31.97, 39.92]","(25989.21, 29975.86]","(0.23, 6.204]","(31.884, 39.82]","(18029.68, 21988.14]","(4e-05, 6.022]","(23.998, 31.924]","(21944.534, 25914.672]","(17.998, 23.984]",23892.0,5008.0
"(0.13, 8.12]","(10022.677, 14029.26]","(24.036, 29.98]","(0.1, 8.076]","(10092.968, 14071.22]","(23.998, 29.99]","(23.998, 31.924]","(17974.396, 21944.534]","(6.026, 12.012]",48.0,9.0
"(31.97, 39.92]","(14029.26, 18015.91]","(12.148, 18.092]","(0.1, 8.076]","(21988.14, 25946.6]","(6.022, 12.014]","(31.924, 39.85]","(21944.534, 25914.672]","(0.0101, 6.026]",7182.0,1888.0
"(16.07, 24.02]","(22002.56, 25989.21]","(12.148, 18.092]","(31.884, 39.82]","(18029.68, 21988.14]","(12.014, 18.006]","(31.924, 39.85]","(17974.396, 21944.534]","(23.984, 29.97]",20879.0,4395.0
"(24.02, 31.97]","(25989.21, 29975.86]","(12.148, 18.092]","(31.884, 39.82]","(21988.14, 25946.6]","(6.022, 12.014]","(8.146, 16.072]","(10014.269, 14004.258]","(0.0101, 6.026]",17838.0,4427.0
"(8.12, 16.07]","(14029.26, 18015.91]","(6.204, 12.148]","(16.012, 23.948]","(18029.68, 21988.14]","(18.006, 23.998]","(23.998, 31.924]","(25914.672, 29884.81]","(0.0101, 6.026]",21256.0,4168.0
"(16.07, 24.02]","(22002.56, 25989.21]","(12.148, 18.092]","(0.1, 8.076]","(18029.68, 21988.14]","(18.006, 23.998]","(0.18, 8.146]","(10014.269, 14004.258]","(17.998, 23.984]",220.0,127.0
"(0.13, 8.12]","(14029.26, 18015.91]","(24.036, 29.98]","(0.1, 8.076]","(21988.14, 25946.6]","(12.014, 18.006]","(0.18, 8.146]","(25914.672, 29884.81]","(0.0101, 6.026]",274.0,48.0
"(16.07, 24.02]","(22002.56, 25989.21]","(12.148, 18.092]","(31.884, 39.82]","(10092.968, 14071.22]","(4e-05, 6.022]","(31.924, 39.85]","(10014.269, 14004.258]","(12.012, 17.998]",3188.0,644.0
"(16.07, 24.02]","(14029.26, 18015.91]","(6.204, 12.148]","(8.076, 16.012]","(18029.68, 21988.14]","(4e-05, 6.022]","(8.146, 16.072]","(10014.269, 14004.258]","(0.0101, 6.026]",15842.0,3739.0
"(24.02, 31.97]","(14029.26, 18015.91]","(12.148, 18.092]","(0.1, 8.076]","(14071.22, 18029.68]","(6.022, 12.014]","(31.924, 39.85]","(10014.269, 14004.258]","(17.998, 23.984]",5127.0,1354.0
"(24.02, 31.97]","(25989.21, 29975.86]","(18.092, 24.036]","(0.1, 8.076]","(18029.68, 21988.14]","(23.998, 29.99]","(8.146, 16.072]","(10014.269, 14004.258]","(12.012, 17.998]",163.0,66.0
"(24.02, 31.97]","(14029.26, 18015.91]","(12.148, 18.092]","(0.1, 8.076]","(18029.68, 21988.14]","(6.022, 12.014]","(31.924, 39.85]","(17974.396, 21944.534]","(6.026, 12.012]",5915.0,1472.0
"(31.97, 39.92]","(10022.677, 14029.26]","(24.036, 29.98]","(16.012, 23.948]","(10092.968, 14071.22]","(4e-05, 6.022]","(0.18, 8.146]","(21944.534, 25914.672]","(6.026, 12.012]",5527.0,1032.0
