binned_RP1,binned_IP1,binned_WP1,binned_RP2,binned_IP2,binned_WP2,binned_RP3,binned_IP3,binned_WP3,Yield_max,TWoP
"(26.81, 30.034]","(15613.892, 16882.707]","(20.903, 23.224]","(5.133, 7.396]","(17430.663, 19080.122]","(16.104, 19.152]","(33.278, 35.317]","(18066.412, 19435.745]","(0.039, 2.011]",2969.0,649.0
"(2.837, 5.921]","(27819.16, 28775.345]","(24.714, 26.307]","(37.457, 39.82]","(20190.939, 21463.893]","(26.663, 28.507]","(26.787, 31.491]","(10034.119, 10703.651]","(10.393, 11.832]",12673.0,2706.0
"(35.135, 37.391]","(27819.16, 28775.345]","(24.714, 26.307]","(20.666, 22.998]","(10112.759, 11191.645]","(4.822, 7.706]","(18.976, 21.551]","(10703.651, 12100.293]","(16.494, 18.14]",2510.0,503.0
"(30.034, 32.782]","(24476.601, 26307.966]","(26.307, 28.162]","(27.27, 30.233]","(15520.049, 17430.663]","(26.663, 28.507]","(33.278, 35.317]","(19435.745, 20781.743]","(4.387, 6.5]",15404.0,2884.0
"(9.756, 12.485]","(26307.966, 27819.16]","(20.903, 23.224]","(17.672, 20.666]","(20190.939, 21463.893]","(11.406, 13.765]","(2.547, 5.299]","(16727.36, 18066.412]","(22.001, 24.282]",9382.0,2178.0
"(30.034, 32.782]","(11325.855, 12669.435]","(26.307, 28.162]","(30.233, 32.55]","(21463.893, 22466.49]","(1.076, 3.229]","(2.547, 5.299]","(12100.293, 13873.478]","(10.393, 11.832]",14283.0,3825.0
"(35.135, 37.391]","(27819.16, 28775.345]","(4.545, 7.036]","(9.55, 13.9]","(12634.186, 14434.652]","(16.104, 19.152]","(18.976, 21.551]","(16727.36, 18066.412]","(18.14, 20.007]",9993.0,1803.0
"(9.756, 12.485]","(19438.649, 21089.141]","(12.32, 14.127]","(20.666, 22.998]","(11191.645, 12634.186]","(13.765, 16.104]","(26.787, 31.491]","(10703.651, 12100.293]","(16.494, 18.14]",3976.0,790.0
"(16.26, 18.577]","(19438.649, 21089.141]","(18.838, 20.903]","(22.998, 24.99]","(21463.893, 22466.49]","(4.822, 7.706]","(16.724, 18.976]","(22767.66, 24799.711]","(11.832, 14.569]",23788.0,5044.0
"(18.577, 21.289]","(28775.345, 29975.86]","(7.036, 8.392]","(5.133, 7.396]","(14434.652, 15520.049]","(4.822, 7.706]","(5.299, 8.736]","(26704.823, 28033.627]","(2.011, 4.387]",13941.0,2425.0
"(5.921, 9.756]","(27819.16, 28775.345]","(0.259, 1.945]","(32.55, 34.445]","(17430.663, 19080.122]","(25.25, 26.663]","(0.219, 2.547]","(19435.745, 20781.743]","(14.569, 16.494]",12910.0,3237.0
"(12.485, 14.653]","(12669.435, 14386.418]","(20.903, 23.224]","(5.133, 7.396]","(24050.817, 25157.736]","(10.287, 11.406]","(24.384, 26.787]","(12100.293, 13873.478]","(16.494, 18.14]",9717.0,2537.0
"(32.782, 35.135]","(28775.345, 29975.86]","(16.774, 18.838]","(20.666, 22.998]","(15520.049, 17430.663]","(0.028999999999999998, 1.076]","(8.736, 11.537]","(16727.36, 18066.412]","(16.494, 18.14]",13472.0,2551.0
"(16.26, 18.577]","(26307.966, 27819.16]","(4.545, 7.036]","(9.55, 13.9]","(26059.108, 27189.542]","(7.706, 10.287]","(33.278, 35.317]","(20781.743, 21919.814]","(11.832, 14.569]",25507.0,5865.0
"(30.034, 32.782]","(18069.604, 19438.649]","(16.774, 18.838]","(7.396, 9.55]","(27189.542, 28457.148]","(25.25, 26.663]","(37.694, 39.85]","(16727.36, 18066.412]","(18.14, 20.007]",343.0,102.0
"(5.921, 9.756]","(28775.345, 29975.86]","(12.32, 14.127]","(30.233, 32.55]","(19080.122, 20190.939]","(4.822, 7.706]","(37.694, 39.85]","(20781.743, 21919.814]","(28.934, 29.97]",16179.0,2873.0
"(5.921, 9.756]","(27819.16, 28775.345]","(14.127, 16.774]","(30.233, 32.55]","(25157.736, 26059.108]","(11.406, 13.765]","(14.793, 16.724]","(15465.835, 16727.36]","(24.282, 26.361]",19380.0,3916.0
"(5.921, 9.756]","(14386.418, 15613.892]","(7.036, 8.392]","(24.99, 27.27]","(26059.108, 27189.542]","(13.765, 16.104]","(31.491, 33.278]","(24799.711, 26000.772]","(11.832, 14.569]",26079.0,5802.0
"(26.81, 30.034]","(21089.141, 22544.526]","(1.945, 4.545]","(30.233, 32.55]","(14434.652, 15520.049]","(19.152, 21.817]","(2.547, 5.299]","(12100.293, 13873.478]","(0.039, 2.011]",10348.0,2009.0
"(16.26, 18.577]","(27819.16, 28775.345]","(10.233, 12.32]","(27.27, 30.233]","(15520.049, 17430.663]","(7.706, 10.287]","(18.976, 21.551]","(16727.36, 18066.412]","(11.832, 14.569]",14642.0,2772.0
"(5.921, 9.756]","(16882.707, 18069.604]","(28.162, 29.98]","(20.666, 22.998]","(12634.186, 14434.652]","(25.25, 26.663]","(18.976, 21.551]","(19435.745, 20781.743]","(11.832, 14.569]",5912.0,950.0
"(0.169, 2.837]","(26307.966, 27819.16]","(24.714, 26.307]","(37.457, 39.82]","(21463.893, 22466.49]","(26.663, 28.507]","(18.976, 21.551]","(20781.743, 21919.814]","(28.934, 29.97]",19062.0,3522.0
"(9.756, 12.485]","(19438.649, 21089.141]","(12.32, 14.127]","(37.457, 39.82]","(17430.663, 19080.122]","(10.287, 11.406]","(24.384, 26.787]","(15465.835, 16727.36]","(28.934, 29.97]",18210.0,3832.0
"(37.391, 39.92]","(27819.16, 28775.345]","(14.127, 16.774]","(30.233, 32.55]","(15520.049, 17430.663]","(7.706, 10.287]","(11.537, 14.793]","(18066.412, 19435.745]","(26.361, 28.934]",17430.0,3408.0
"(35.135, 37.391]","(24476.601, 26307.966]","(8.392, 10.233]","(13.9, 17.672]","(15520.049, 17430.663]","(1.076, 3.229]","(35.317, 37.694]","(15465.835, 16727.36]","(24.282, 26.361]",15475.0,3071.0
"(32.782, 35.135]","(16882.707, 18069.604]","(7.036, 8.392]","(13.9, 17.672]","(22466.49, 24050.817]","(3.229, 4.822]","(16.724, 18.976]","(16727.36, 18066.412]","(8.437, 10.393]",22937.0,5154.0
"(0.169, 2.837]","(23463.097, 24476.601]","(26.307, 28.162]","(37.457, 39.82]","(26059.108, 27189.542]","(3.229, 4.822]","(35.317, 37.694]","(20781.743, 21919.814]","(26.361, 28.934]",22146.0,4355.0
"(2.837, 5.921]","(18069.604, 19438.649]","(0.259, 1.945]","(17.672, 20.666]","(27189.542, 28457.148]","(28.507, 29.99]","(35.317, 37.694]","(28033.627, 29884.81]","(4.387, 6.5]",23272.0,4422.0
"(5.921, 9.756]","(15613.892, 16882.707]","(0.259, 1.945]","(34.445, 37.457]","(26059.108, 27189.542]","(13.765, 16.104]","(31.491, 33.278]","(10703.651, 12100.293]","(26.361, 28.934]",20107.0,5113.0
"(0.169, 2.837]","(15613.892, 16882.707]","(20.903, 23.224]","(37.457, 39.82]","(24050.817, 25157.736]","(28.507, 29.99]","(26.787, 31.491]","(22767.66, 24799.711]","(11.832, 14.569]",21545.0,4108.0
"(9.756, 12.485]","(26307.966, 27819.16]","(0.259, 1.945]","(9.55, 13.9]","(10112.759, 11191.645]","(3.229, 4.822]","(5.299, 8.736]","(19435.745, 20781.743]","(14.569, 16.494]",2954.0,567.0
"(16.26, 18.577]","(26307.966, 27819.16]","(10.233, 12.32]","(5.133, 7.396]","(21463.893, 22466.49]","(13.765, 16.104]","(35.317, 37.694]","(12100.293, 13873.478]","(10.393, 11.832]",4045.0,1270.0
"(18.577, 21.289]","(16882.707, 18069.604]","(14.127, 16.774]","(0.139, 2.189]","(25157.736, 26059.108]","(7.706, 10.287]","(0.219, 2.547]","(26000.772, 26704.823]","(10.393, 11.832]",2085.0,1239.0
"(12.485, 14.653]","(23463.097, 24476.601]","(14.127, 16.774]","(13.9, 17.672]","(19080.122, 20190.939]","(4.822, 7.706]","(14.793, 16.724]","(26000.772, 26704.823]","(22.001, 24.282]",21670.0,4279.0
"(30.034, 32.782]","(23463.097, 24476.601]","(1.945, 4.545]","(37.457, 39.82]","(22466.49, 24050.817]","(11.406, 13.765]","(2.547, 5.299]","(10703.651, 12100.293]","(8.437, 10.393]",17912.0,4633.0
"(24.014, 26.81]","(11325.855, 12669.435]","(12.32, 14.127]","(22.998, 24.99]","(20190.939, 21463.893]","(23.729, 25.25]","(35.317, 37.694]","(13873.478, 15465.835]","(11.832, 14.569]",19891.0,4363.0
"(30.034, 32.782]","(21089.141, 22544.526]","(14.127, 16.774]","(32.55, 34.445]","(25157.736, 26059.108]","(13.765, 16.104]","(0.219, 2.547]","(13873.478, 15465.835]","(18.14, 20.007]",15775.0,4627.0
"(21.289, 24.014]","(11325.855, 12669.435]","(24.714, 26.307]","(0.139, 2.189]","(20190.939, 21463.893]","(21.817, 23.729]","(0.219, 2.547]","(19435.745, 20781.743]","(18.14, 20.007]",173.0,100.0
"(26.81, 30.034]","(24476.601, 26307.966]","(1.945, 4.545]","(30.233, 32.55]","(12634.186, 14434.652]","(21.817, 23.729]","(26.787, 31.491]","(22767.66, 24799.711]","(6.5, 8.437]",11386.0,1950.0
"(2.837, 5.921]","(23463.097, 24476.601]","(8.392, 10.233]","(32.55, 34.445]","(17430.663, 19080.122]","(13.765, 16.104]","(14.793, 16.724]","(26704.823, 28033.627]","(16.494, 18.14]",13647.0,2276.0
"(24.014, 26.81]","(26307.966, 27819.16]","(23.224, 24.714]","(7.396, 9.55]","(10112.759, 11191.645]","(26.663, 28.507]","(35.317, 37.694]","(22767.66, 24799.711]","(8.437, 10.393]",159.0,40.0
"(5.921, 9.756]","(27819.16, 28775.345]","(26.307, 28.162]","(2.189, 5.133]","(11191.645, 12634.186]","(11.406, 13.765]","(37.694, 39.85]","(19435.745, 20781.743]","(18.14, 20.007]",119.0,20.0
"(21.289, 24.014]","(21089.141, 22544.526]","(12.32, 14.127]","(30.233, 32.55]","(19080.122, 20190.939]","(1.076, 3.229]","(31.491, 33.278]","(12100.293, 13873.478]","(28.934, 29.97]",17148.0,3944.0
"(26.81, 30.034]","(15613.892, 16882.707]","(24.714, 26.307]","(5.133, 7.396]","(17430.663, 19080.122]","(16.104, 19.152]","(37.694, 39.85]","(28033.627, 29884.81]","(28.934, 29.97]",4420.0,906.0
"(37.391, 39.92]","(27819.16, 28775.345]","(24.714, 26.307]","(17.672, 20.666]","(25157.736, 26059.108]","(0.028999999999999998, 1.076]","(35.317, 37.694]","(26000.772, 26704.823]","(6.5, 8.437]",26240.0,5855.0
"(12.485, 14.653]","(14386.418, 15613.892]","(1.945, 4.545]","(32.55, 34.445]","(17430.663, 19080.122]","(3.229, 4.822]","(33.278, 35.317]","(18066.412, 19435.745]","(10.393, 11.832]",17013.0,3322.0
"(18.577, 21.289]","(10042.609, 11325.855]","(28.162, 29.98]","(2.189, 5.133]","(10112.759, 11191.645]","(19.152, 21.817]","(5.299, 8.736]","(24799.711, 26000.772]","(0.039, 2.011]",328.0,68.0
"(37.391, 39.92]","(28775.345, 29975.86]","(4.545, 7.036]","(34.445, 37.457]","(21463.893, 22466.49]","(0.028999999999999998, 1.076]","(24.384, 26.787]","(24799.711, 26000.772]","(18.14, 20.007]",23892.0,5008.0
"(5.921, 9.756]","(12669.435, 14386.418]","(26.307, 28.162]","(0.139, 2.189]","(12634.186, 14434.652]","(25.25, 26.663]","(24.384, 26.787]","(20781.743, 21919.814]","(6.5, 8.437]",48.0,9.0
"(35.135, 37.391]","(15613.892, 16882.707]","(16.774, 18.838]","(5.133, 7.396]","(22466.49, 24050.817]","(10.287, 11.406]","(33.278, 35.317]","(21919.814, 22767.66]","(0.039, 2.011]",7182.0,1888.0
"(16.26, 18.577]","(23463.097, 24476.601]","(14.127, 16.774]","(32.55, 34.445]","(19080.122, 20190.939]","(11.406, 13.765]","(37.694, 39.85]","(18066.412, 19435.745]","(28.934, 29.97]",20879.0,4395.0
"(30.034, 32.782]","(28775.345, 29975.86]","(10.233, 12.32]","(32.55, 34.445]","(21463.893, 22466.49]","(7.706, 10.287]","(8.736, 11.537]","(10703.651, 12100.293]","(0.039, 2.011]",17838.0,4427.0
"(12.485, 14.653]","(14386.418, 15613.892]","(10.233, 12.32]","(20.666, 22.998]","(19080.122, 20190.939]","(19.152, 21.817]","(26.787, 31.491]","(24799.711, 26000.772]","(4.387, 6.5]",21256.0,4168.0
"(16.26, 18.577]","(23463.097, 24476.601]","(16.774, 18.838]","(0.139, 2.189]","(19080.122, 20190.939]","(21.817, 23.729]","(2.547, 5.299]","(10034.119, 10703.651]","(18.14, 20.007]",220.0,127.0
"(2.837, 5.921]","(16882.707, 18069.604]","(24.714, 26.307]","(0.139, 2.189]","(22466.49, 24050.817]","(13.765, 16.104]","(2.547, 5.299]","(28033.627, 29884.81]","(0.039, 2.011]",274.0,48.0
"(18.577, 21.289]","(21089.141, 22544.526]","(14.127, 16.774]","(32.55, 34.445]","(10112.759, 11191.645]","(0.028999999999999998, 1.076]","(35.317, 37.694]","(10703.651, 12100.293]","(16.494, 18.14]",3188.0,644.0
"(21.289, 24.014]","(12669.435, 14386.418]","(8.392, 10.233]","(7.396, 9.55]","(19080.122, 20190.939]","(0.028999999999999998, 1.076]","(14.793, 16.724]","(10703.651, 12100.293]","(2.011, 4.387]",15842.0,3739.0
"(26.81, 30.034]","(15613.892, 16882.707]","(12.32, 14.127]","(0.139, 2.189]","(15520.049, 17430.663]","(7.706, 10.287]","(37.694, 39.85]","(13873.478, 15465.835]","(20.007, 22.001]",5127.0,1354.0
"(24.014, 26.81]","(26307.966, 27819.16]","(20.903, 23.224]","(2.189, 5.133]","(19080.122, 20190.939]","(25.25, 26.663]","(14.793, 16.724]","(12100.293, 13873.478]","(14.569, 16.494]",163.0,66.0
"(26.81, 30.034]","(14386.418, 15613.892]","(12.32, 14.127]","(0.139, 2.189]","(20190.939, 21463.893]","(11.406, 13.765]","(33.278, 35.317]","(18066.412, 19435.745]","(10.393, 11.832]",5915.0,1472.0
"(37.391, 39.92]","(11325.855, 12669.435]","(26.307, 28.162]","(22.998, 24.99]","(11191.645, 12634.186]","(3.229, 4.822]","(0.219, 2.547]","(22767.66, 24799.711]","(8.437, 10.393]",5527.0,1032.0
