binned_RP1,binned_IP1,binned_WP1,binned_RP2,binned_IP2,binned_WP2,binned_RP3,binned_IP3,binned_WP3,Yield_max,TWoP
"(24.02, 27.995]","(16022.585, 18015.91]","(21.064, 24.036]","(4.108, 8.076]","(18029.68, 20008.91]","(18.006, 21.002]","(31.924, 35.887]","(17974.396, 19959.465]","(0.0101, 3.033]",2969.0,649.0
"(4.145, 8.12]","(27982.535, 29975.86]","(24.036, 27.008]","(35.852, 39.82]","(20008.91, 21988.14]","(26.994, 29.99]","(27.961, 31.924]","(10014.269, 12019.189]","(9.019, 12.012]",12673.0,2706.0
"(35.945, 39.92]","(27982.535, 29975.86]","(24.036, 27.008]","(19.98, 23.948]","(10092.968, 12091.99]","(6.022, 9.018]","(16.072, 20.035]","(10014.269, 12019.189]","(15.005, 17.998]",2510.0,503.0
"(31.97, 35.945]","(23995.885, 25989.21]","(24.036, 27.008]","(27.916, 31.884]","(16050.45, 18029.68]","(26.994, 29.99]","(31.924, 35.887]","(17974.396, 19959.465]","(3.033, 6.026]",15404.0,2884.0
"(8.12, 12.095]","(25989.21, 27982.535]","(21.064, 24.036]","(16.012, 19.98]","(20008.91, 21988.14]","(9.018, 12.014]","(0.18, 4.183]","(15989.327, 17974.396]","(23.984, 26.977]",9382.0,2178.0
"(27.995, 31.97]","(12035.935, 14029.26]","(27.008, 29.98]","(27.916, 31.884]","(20008.91, 21988.14]","(4e-05, 3.026]","(0.18, 4.183]","(12019.189, 14004.258]","(9.019, 12.012]",14283.0,3825.0
"(35.945, 39.92]","(27982.535, 29975.86]","(3.232, 6.204]","(8.076, 12.044]","(12091.99, 14071.22]","(15.01, 18.006]","(20.035, 23.998]","(15989.327, 17974.396]","(17.998, 20.991]",9993.0,1803.0
"(8.12, 12.095]","(18015.91, 20009.235]","(12.148, 15.12]","(19.98, 23.948]","(10092.968, 12091.99]","(15.01, 18.006]","(23.998, 27.961]","(10014.269, 12019.189]","(15.005, 17.998]",3976.0,790.0
"(16.07, 20.045]","(20009.235, 22002.56]","(18.092, 21.064]","(19.98, 23.948]","(21988.14, 23967.37]","(6.022, 9.018]","(16.072, 20.035]","(21944.534, 23929.603]","(12.012, 15.005]",23788.0,5044.0
"(20.045, 24.02]","(27982.535, 29975.86]","(6.204, 9.176]","(4.108, 8.076]","(14071.22, 16050.45]","(3.026, 6.022]","(4.183, 8.146]","(25914.672, 27899.741]","(0.0101, 3.033]",13941.0,2425.0
"(4.145, 8.12]","(27982.535, 29975.86]","(0.23, 3.232]","(31.884, 35.852]","(18029.68, 20008.91]","(23.998, 26.994]","(0.18, 4.183]","(17974.396, 19959.465]","(15.005, 17.998]",12910.0,3237.0
"(12.095, 16.07]","(12035.935, 14029.26]","(21.064, 24.036]","(4.108, 8.076]","(23967.37, 25946.6]","(9.018, 12.014]","(23.998, 27.961]","(12019.189, 14004.258]","(15.005, 17.998]",9717.0,2537.0
"(31.97, 35.945]","(27982.535, 29975.86]","(18.092, 21.064]","(19.98, 23.948]","(14071.22, 16050.45]","(4e-05, 3.026]","(8.146, 12.109]","(15989.327, 17974.396]","(15.005, 17.998]",13472.0,2551.0
"(16.07, 20.045]","(25989.21, 27982.535]","(3.232, 6.204]","(12.044, 16.012]","(25946.6, 27925.83]","(6.022, 9.018]","(31.924, 35.887]","(19959.465, 21944.534]","(12.012, 15.005]",25507.0,5865.0
"(27.995, 31.97]","(18015.91, 20009.235]","(15.12, 18.092]","(8.076, 12.044]","(25946.6, 27925.83]","(23.998, 26.994]","(35.887, 39.85]","(15989.327, 17974.396]","(17.998, 20.991]",343.0,102.0
"(4.145, 8.12]","(27982.535, 29975.86]","(12.148, 15.12]","(27.916, 31.884]","(18029.68, 20008.91]","(6.022, 9.018]","(35.887, 39.85]","(19959.465, 21944.534]","(26.977, 29.97]",16179.0,2873.0
"(4.145, 8.12]","(27982.535, 29975.86]","(15.12, 18.092]","(27.916, 31.884]","(23967.37, 25946.6]","(12.014, 15.01]","(12.109, 16.072]","(14004.258, 15989.327]","(23.984, 26.977]",19380.0,3916.0
"(8.12, 12.095]","(14029.26, 16022.585]","(6.204, 9.176]","(23.948, 27.916]","(25946.6, 27925.83]","(15.01, 18.006]","(31.924, 35.887]","(23929.603, 25914.672]","(12.012, 15.005]",26079.0,5802.0
"(24.02, 27.995]","(20009.235, 22002.56]","(0.23, 3.232]","(27.916, 31.884]","(14071.22, 16050.45]","(21.002, 23.998]","(0.18, 4.183]","(12019.189, 14004.258]","(0.0101, 3.033]",10348.0,2009.0
"(16.07, 20.045]","(27982.535, 29975.86]","(9.176, 12.148]","(27.916, 31.884]","(14071.22, 16050.45]","(9.018, 12.014]","(20.035, 23.998]","(17974.396, 19959.465]","(12.012, 15.005]",14642.0,2772.0
"(4.145, 8.12]","(16022.585, 18015.91]","(27.008, 29.98]","(19.98, 23.948]","(12091.99, 14071.22]","(23.998, 26.994]","(20.035, 23.998]","(19959.465, 21944.534]","(12.012, 15.005]",5912.0,950.0
"(0.13, 4.145]","(25989.21, 27982.535]","(24.036, 27.008]","(35.852, 39.82]","(21988.14, 23967.37]","(26.994, 29.99]","(20.035, 23.998]","(19959.465, 21944.534]","(26.977, 29.97]",19062.0,3522.0
"(8.12, 12.095]","(18015.91, 20009.235]","(12.148, 15.12]","(35.852, 39.82]","(18029.68, 20008.91]","(9.018, 12.014]","(23.998, 27.961]","(14004.258, 15989.327]","(26.977, 29.97]",18210.0,3832.0
"(35.945, 39.92]","(25989.21, 27982.535]","(15.12, 18.092]","(31.884, 35.852]","(16050.45, 18029.68]","(6.022, 9.018]","(12.109, 16.072]","(17974.396, 19959.465]","(26.977, 29.97]",17430.0,3408.0
"(35.945, 39.92]","(23995.885, 25989.21]","(6.204, 9.176]","(12.044, 16.012]","(16050.45, 18029.68]","(4e-05, 3.026]","(31.924, 35.887]","(14004.258, 15989.327]","(23.984, 26.977]",15475.0,3071.0
"(31.97, 35.945]","(16022.585, 18015.91]","(6.204, 9.176]","(16.012, 19.98]","(21988.14, 23967.37]","(3.026, 6.022]","(16.072, 20.035]","(15989.327, 17974.396]","(6.026, 9.019]",22937.0,5154.0
"(0.13, 4.145]","(22002.56, 23995.885]","(27.008, 29.98]","(35.852, 39.82]","(25946.6, 27925.83]","(3.026, 6.022]","(35.887, 39.85]","(19959.465, 21944.534]","(26.977, 29.97]",22146.0,4355.0
"(0.13, 4.145]","(18015.91, 20009.235]","(0.23, 3.232]","(16.012, 19.98]","(27925.83, 29905.06]","(26.994, 29.99]","(35.887, 39.85]","(27899.741, 29884.81]","(3.033, 6.026]",23272.0,4422.0
"(8.12, 12.095]","(16022.585, 18015.91]","(0.23, 3.232]","(31.884, 35.852]","(25946.6, 27925.83]","(15.01, 18.006]","(31.924, 35.887]","(10014.269, 12019.189]","(23.984, 26.977]",20107.0,5113.0
"(0.13, 4.145]","(14029.26, 16022.585]","(21.064, 24.036]","(35.852, 39.82]","(23967.37, 25946.6]","(26.994, 29.99]","(27.961, 31.924]","(21944.534, 23929.603]","(9.019, 12.012]",21545.0,4108.0
"(8.12, 12.095]","(25989.21, 27982.535]","(0.23, 3.232]","(12.044, 16.012]","(10092.968, 12091.99]","(3.026, 6.022]","(4.183, 8.146]","(19959.465, 21944.534]","(15.005, 17.998]",2954.0,567.0
"(16.07, 20.045]","(25989.21, 27982.535]","(9.176, 12.148]","(4.108, 8.076]","(21988.14, 23967.37]","(12.014, 15.01]","(35.887, 39.85]","(12019.189, 14004.258]","(9.019, 12.012]",4045.0,1270.0
"(20.045, 24.02]","(16022.585, 18015.91]","(12.148, 15.12]","(0.1, 4.108]","(23967.37, 25946.6]","(9.018, 12.014]","(0.18, 4.183]","(25914.672, 27899.741]","(9.019, 12.012]",2085.0,1239.0
"(12.095, 16.07]","(22002.56, 23995.885]","(15.12, 18.092]","(12.044, 16.012]","(18029.68, 20008.91]","(3.026, 6.022]","(12.109, 16.072]","(25914.672, 27899.741]","(20.991, 23.984]",21670.0,4279.0
"(27.995, 31.97]","(22002.56, 23995.885]","(0.23, 3.232]","(35.852, 39.82]","(21988.14, 23967.37]","(9.018, 12.014]","(4.183, 8.146]","(10014.269, 12019.189]","(9.019, 12.012]",17912.0,4633.0
"(24.02, 27.995]","(10022.677, 12035.935]","(12.148, 15.12]","(23.948, 27.916]","(20008.91, 21988.14]","(23.998, 26.994]","(31.924, 35.887]","(14004.258, 15989.327]","(12.012, 15.005]",19891.0,4363.0
"(27.995, 31.97]","(20009.235, 22002.56]","(15.12, 18.092]","(31.884, 35.852]","(23967.37, 25946.6]","(15.01, 18.006]","(0.18, 4.183]","(14004.258, 15989.327]","(17.998, 20.991]",15775.0,4627.0
"(20.045, 24.02]","(10022.677, 12035.935]","(24.036, 27.008]","(0.1, 4.108]","(20008.91, 21988.14]","(21.002, 23.998]","(0.18, 4.183]","(19959.465, 21944.534]","(17.998, 20.991]",173.0,100.0
"(24.02, 27.995]","(23995.885, 25989.21]","(0.23, 3.232]","(27.916, 31.884]","(12091.99, 14071.22]","(21.002, 23.998]","(27.961, 31.924]","(23929.603, 25914.672]","(6.026, 9.019]",11386.0,1950.0
"(0.13, 4.145]","(23995.885, 25989.21]","(9.176, 12.148]","(31.884, 35.852]","(16050.45, 18029.68]","(15.01, 18.006]","(16.072, 20.035]","(25914.672, 27899.741]","(15.005, 17.998]",13647.0,2276.0
"(24.02, 27.995]","(25989.21, 27982.535]","(24.036, 27.008]","(8.076, 12.044]","(10092.968, 12091.99]","(26.994, 29.99]","(35.887, 39.85]","(21944.534, 23929.603]","(6.026, 9.019]",159.0,40.0
"(8.12, 12.095]","(25989.21, 27982.535]","(27.008, 29.98]","(0.1, 4.108]","(10092.968, 12091.99]","(9.018, 12.014]","(35.887, 39.85]","(17974.396, 19959.465]","(17.998, 20.991]",119.0,20.0
"(20.045, 24.02]","(20009.235, 22002.56]","(12.148, 15.12]","(31.884, 35.852]","(20008.91, 21988.14]","(4e-05, 3.026]","(31.924, 35.887]","(12019.189, 14004.258]","(26.977, 29.97]",17148.0,3944.0
"(27.995, 31.97]","(16022.585, 18015.91]","(24.036, 27.008]","(4.108, 8.076]","(18029.68, 20008.91]","(15.01, 18.006]","(35.887, 39.85]","(27899.741, 29884.81]","(26.977, 29.97]",4420.0,906.0
"(35.945, 39.92]","(25989.21, 27982.535]","(24.036, 27.008]","(16.012, 19.98]","(25946.6, 27925.83]","(4e-05, 3.026]","(35.887, 39.85]","(25914.672, 27899.741]","(6.026, 9.019]",26240.0,5855.0
"(12.095, 16.07]","(14029.26, 16022.585]","(3.232, 6.204]","(31.884, 35.852]","(16050.45, 18029.68]","(3.026, 6.022]","(31.924, 35.887]","(17974.396, 19959.465]","(9.019, 12.012]",17013.0,3322.0
"(20.045, 24.02]","(10022.677, 12035.935]","(27.008, 29.98]","(4.108, 8.076]","(10092.968, 12091.99]","(21.002, 23.998]","(8.146, 12.109]","(23929.603, 25914.672]","(0.0101, 3.033]",328.0,68.0
"(35.945, 39.92]","(27982.535, 29975.86]","(3.232, 6.204]","(31.884, 35.852]","(20008.91, 21988.14]","(4e-05, 3.026]","(23.998, 27.961]","(23929.603, 25914.672]","(17.998, 20.991]",23892.0,5008.0
"(4.145, 8.12]","(12035.935, 14029.26]","(24.036, 27.008]","(0.1, 4.108]","(12091.99, 14071.22]","(23.998, 26.994]","(23.998, 27.961]","(19959.465, 21944.534]","(6.026, 9.019]",48.0,9.0
"(35.945, 39.92]","(14029.26, 16022.585]","(15.12, 18.092]","(4.108, 8.076]","(21988.14, 23967.37]","(9.018, 12.014]","(31.924, 35.887]","(21944.534, 23929.603]","(0.0101, 3.033]",7182.0,1888.0
"(16.07, 20.045]","(22002.56, 23995.885]","(15.12, 18.092]","(31.884, 35.852]","(20008.91, 21988.14]","(12.014, 15.01]","(35.887, 39.85]","(17974.396, 19959.465]","(26.977, 29.97]",20879.0,4395.0
"(27.995, 31.97]","(27982.535, 29975.86]","(12.148, 15.12]","(31.884, 35.852]","(21988.14, 23967.37]","(9.018, 12.014]","(8.146, 12.109]","(10014.269, 12019.189]","(0.0101, 3.033]",17838.0,4427.0
"(12.095, 16.07]","(14029.26, 16022.585]","(9.176, 12.148]","(19.98, 23.948]","(18029.68, 20008.91]","(18.006, 21.002]","(27.961, 31.924]","(25914.672, 27899.741]","(3.033, 6.026]",21256.0,4168.0
"(16.07, 20.045]","(23995.885, 25989.21]","(15.12, 18.092]","(0.1, 4.108]","(18029.68, 20008.91]","(21.002, 23.998]","(0.18, 4.183]","(10014.269, 12019.189]","(17.998, 20.991]",220.0,127.0
"(4.145, 8.12]","(16022.585, 18015.91]","(24.036, 27.008]","(0.1, 4.108]","(21988.14, 23967.37]","(15.01, 18.006]","(0.18, 4.183]","(27899.741, 29884.81]","(0.0101, 3.033]",274.0,48.0
"(20.045, 24.02]","(22002.56, 23995.885]","(15.12, 18.092]","(31.884, 35.852]","(10092.968, 12091.99]","(4e-05, 3.026]","(31.924, 35.887]","(10014.269, 12019.189]","(15.005, 17.998]",3188.0,644.0
"(20.045, 24.02]","(14029.26, 16022.585]","(9.176, 12.148]","(8.076, 12.044]","(20008.91, 21988.14]","(4e-05, 3.026]","(12.109, 16.072]","(10014.269, 12019.189]","(0.0101, 3.033]",15842.0,3739.0
"(24.02, 27.995]","(16022.585, 18015.91]","(12.148, 15.12]","(0.1, 4.108]","(16050.45, 18029.68]","(9.018, 12.014]","(35.887, 39.85]","(12019.189, 14004.258]","(17.998, 20.991]",5127.0,1354.0
"(24.02, 27.995]","(25989.21, 27982.535]","(18.092, 21.064]","(0.1, 4.108]","(18029.68, 20008.91]","(23.998, 26.994]","(12.109, 16.072]","(12019.189, 14004.258]","(15.005, 17.998]",163.0,66.0
"(27.995, 31.97]","(14029.26, 16022.585]","(12.148, 15.12]","(0.1, 4.108]","(20008.91, 21988.14]","(9.018, 12.014]","(31.924, 35.887]","(17974.396, 19959.465]","(9.019, 12.012]",5915.0,1472.0
"(35.945, 39.92]","(12035.935, 14029.26]","(27.008, 29.98]","(19.98, 23.948]","(12091.99, 14071.22]","(3.026, 6.022]","(0.18, 4.183]","(23929.603, 25914.672]","(9.019, 12.012]",5527.0,1032.0
