binned_RP1,binned_IP1,binned_WP1,binned_RP2,binned_IP2,binned_WP2,binned_RP3,binned_IP3,binned_WP3,Yield_max,TWoP
"(14.653, 26.81]","(10042.609, 16882.707]","(20.903, 29.98]","(0.139, 13.9]","(17430.663, 24050.817]","(10.287, 21.817]","(26.787, 39.85]","(10034.119, 16727.36]","(10.393, 20.007]",3588.0,1177.0
"(26.81, 39.92]","(16882.707, 23463.097]","(10.233, 20.903]","(13.9, 27.27]","(10112.759, 17430.663]","(0.028999999999999998, 10.287]","(26.787, 39.85]","(16727.36, 22767.66]","(10.393, 20.007]",7934.0,1367.0
"(14.653, 26.81]","(16882.707, 23463.097]","(10.233, 20.903]","(0.139, 13.9]","(17430.663, 24050.817]","(0.028999999999999998, 10.287]","(26.787, 39.85]","(16727.36, 22767.66]","(20.007, 29.97]",19510.0,3934.0
"(26.81, 39.92]","(10042.609, 16882.707]","(20.903, 29.98]","(0.139, 13.9]","(17430.663, 24050.817]","(10.287, 21.817]","(26.787, 39.85]","(16727.36, 22767.66]","(0.039, 10.393]",2969.0,649.0
"(0.169, 14.653]","(23463.097, 29975.86]","(20.903, 29.98]","(27.27, 39.82]","(17430.663, 24050.817]","(21.817, 29.99]","(26.787, 39.85]","(10034.119, 16727.36]","(10.393, 20.007]",12673.0,2706.0
"(26.81, 39.92]","(23463.097, 29975.86]","(20.903, 29.98]","(13.9, 27.27]","(10112.759, 17430.663]","(0.028999999999999998, 10.287]","(14.793, 26.787]","(10034.119, 16727.36]","(10.393, 20.007]",2510.0,503.0
"(26.81, 39.92]","(23463.097, 29975.86]","(20.903, 29.98]","(27.27, 39.82]","(10112.759, 17430.663]","(21.817, 29.99]","(26.787, 39.85]","(16727.36, 22767.66]","(0.039, 10.393]",15404.0,2884.0
"(0.169, 14.653]","(23463.097, 29975.86]","(20.903, 29.98]","(13.9, 27.27]","(17430.663, 24050.817]","(10.287, 21.817]","(0.219, 14.793]","(16727.36, 22767.66]","(20.007, 29.97]",9382.0,2178.0
"(26.81, 39.92]","(10042.609, 16882.707]","(20.903, 29.98]","(27.27, 39.82]","(17430.663, 24050.817]","(0.028999999999999998, 10.287]","(0.219, 14.793]","(10034.119, 16727.36]","(10.393, 20.007]",14283.0,3825.0
"(26.81, 39.92]","(23463.097, 29975.86]","(0.259, 10.233]","(0.139, 13.9]","(10112.759, 17430.663]","(10.287, 21.817]","(14.793, 26.787]","(16727.36, 22767.66]","(10.393, 20.007]",9993.0,1803.0
"(0.169, 14.653]","(16882.707, 23463.097]","(10.233, 20.903]","(13.9, 27.27]","(10112.759, 17430.663]","(10.287, 21.817]","(26.787, 39.85]","(10034.119, 16727.36]","(10.393, 20.007]",3976.0,790.0
"(14.653, 26.81]","(16882.707, 23463.097]","(10.233, 20.903]","(13.9, 27.27]","(17430.663, 24050.817]","(0.028999999999999998, 10.287]","(14.793, 26.787]","(22767.66, 29884.81]","(10.393, 20.007]",23788.0,5044.0
"(14.653, 26.81]","(23463.097, 29975.86]","(0.259, 10.233]","(0.139, 13.9]","(10112.759, 17430.663]","(0.028999999999999998, 10.287]","(0.219, 14.793]","(22767.66, 29884.81]","(0.039, 10.393]",13941.0,2425.0
"(0.169, 14.653]","(23463.097, 29975.86]","(0.259, 10.233]","(27.27, 39.82]","(17430.663, 24050.817]","(21.817, 29.99]","(0.219, 14.793]","(16727.36, 22767.66]","(10.393, 20.007]",12910.0,3237.0
"(0.169, 14.653]","(10042.609, 16882.707]","(20.903, 29.98]","(0.139, 13.9]","(24050.817, 29905.06]","(10.287, 21.817]","(14.793, 26.787]","(10034.119, 16727.36]","(10.393, 20.007]",9717.0,2537.0
"(26.81, 39.92]","(23463.097, 29975.86]","(10.233, 20.903]","(13.9, 27.27]","(10112.759, 17430.663]","(0.028999999999999998, 10.287]","(0.219, 14.793]","(16727.36, 22767.66]","(10.393, 20.007]",13472.0,2551.0
"(14.653, 26.81]","(23463.097, 29975.86]","(0.259, 10.233]","(0.139, 13.9]","(24050.817, 29905.06]","(0.028999999999999998, 10.287]","(26.787, 39.85]","(16727.36, 22767.66]","(10.393, 20.007]",25507.0,5865.0
"(26.81, 39.92]","(16882.707, 23463.097]","(10.233, 20.903]","(0.139, 13.9]","(24050.817, 29905.06]","(21.817, 29.99]","(26.787, 39.85]","(16727.36, 22767.66]","(10.393, 20.007]",343.0,102.0
"(0.169, 14.653]","(23463.097, 29975.86]","(10.233, 20.903]","(27.27, 39.82]","(17430.663, 24050.817]","(0.028999999999999998, 10.287]","(26.787, 39.85]","(16727.36, 22767.66]","(20.007, 29.97]",16179.0,2873.0
"(0.169, 14.653]","(23463.097, 29975.86]","(10.233, 20.903]","(27.27, 39.82]","(24050.817, 29905.06]","(10.287, 21.817]","(14.793, 26.787]","(10034.119, 16727.36]","(20.007, 29.97]",19380.0,3916.0
"(0.169, 14.653]","(10042.609, 16882.707]","(0.259, 10.233]","(13.9, 27.27]","(24050.817, 29905.06]","(10.287, 21.817]","(26.787, 39.85]","(22767.66, 29884.81]","(10.393, 20.007]",26079.0,5802.0
"(26.81, 39.92]","(16882.707, 23463.097]","(0.259, 10.233]","(27.27, 39.82]","(10112.759, 17430.663]","(10.287, 21.817]","(0.219, 14.793]","(10034.119, 16727.36]","(0.039, 10.393]",10348.0,2009.0
"(14.653, 26.81]","(23463.097, 29975.86]","(10.233, 20.903]","(27.27, 39.82]","(10112.759, 17430.663]","(0.028999999999999998, 10.287]","(14.793, 26.787]","(16727.36, 22767.66]","(10.393, 20.007]",14642.0,2772.0
"(0.169, 14.653]","(16882.707, 23463.097]","(20.903, 29.98]","(13.9, 27.27]","(10112.759, 17430.663]","(21.817, 29.99]","(14.793, 26.787]","(16727.36, 22767.66]","(10.393, 20.007]",5912.0,950.0
"(0.169, 14.653]","(23463.097, 29975.86]","(20.903, 29.98]","(27.27, 39.82]","(17430.663, 24050.817]","(21.817, 29.99]","(14.793, 26.787]","(16727.36, 22767.66]","(20.007, 29.97]",19062.0,3522.0
"(0.169, 14.653]","(16882.707, 23463.097]","(10.233, 20.903]","(27.27, 39.82]","(17430.663, 24050.817]","(10.287, 21.817]","(14.793, 26.787]","(10034.119, 16727.36]","(20.007, 29.97]",18210.0,3832.0
"(26.81, 39.92]","(23463.097, 29975.86]","(10.233, 20.903]","(27.27, 39.82]","(10112.759, 17430.663]","(0.028999999999999998, 10.287]","(0.219, 14.793]","(16727.36, 22767.66]","(20.007, 29.97]",17430.0,3408.0
"(26.81, 39.92]","(23463.097, 29975.86]","(0.259, 10.233]","(13.9, 27.27]","(10112.759, 17430.663]","(0.028999999999999998, 10.287]","(26.787, 39.85]","(10034.119, 16727.36]","(20.007, 29.97]",15475.0,3071.0
"(26.81, 39.92]","(16882.707, 23463.097]","(0.259, 10.233]","(13.9, 27.27]","(17430.663, 24050.817]","(0.028999999999999998, 10.287]","(14.793, 26.787]","(16727.36, 22767.66]","(0.039, 10.393]",22937.0,5154.0
"(0.169, 14.653]","(23463.097, 29975.86]","(20.903, 29.98]","(27.27, 39.82]","(24050.817, 29905.06]","(0.028999999999999998, 10.287]","(26.787, 39.85]","(16727.36, 22767.66]","(20.007, 29.97]",22146.0,4355.0
"(0.169, 14.653]","(16882.707, 23463.097]","(0.259, 10.233]","(13.9, 27.27]","(24050.817, 29905.06]","(21.817, 29.99]","(26.787, 39.85]","(22767.66, 29884.81]","(0.039, 10.393]",23272.0,4422.0
"(0.169, 14.653]","(10042.609, 16882.707]","(0.259, 10.233]","(27.27, 39.82]","(24050.817, 29905.06]","(10.287, 21.817]","(26.787, 39.85]","(10034.119, 16727.36]","(20.007, 29.97]",20107.0,5113.0
"(0.169, 14.653]","(10042.609, 16882.707]","(20.903, 29.98]","(27.27, 39.82]","(24050.817, 29905.06]","(21.817, 29.99]","(26.787, 39.85]","(22767.66, 29884.81]","(10.393, 20.007]",21545.0,4108.0
"(0.169, 14.653]","(23463.097, 29975.86]","(0.259, 10.233]","(0.139, 13.9]","(10112.759, 17430.663]","(0.028999999999999998, 10.287]","(0.219, 14.793]","(16727.36, 22767.66]","(10.393, 20.007]",2954.0,567.0
"(14.653, 26.81]","(23463.097, 29975.86]","(10.233, 20.903]","(0.139, 13.9]","(17430.663, 24050.817]","(10.287, 21.817]","(26.787, 39.85]","(10034.119, 16727.36]","(10.393, 20.007]",4045.0,1270.0
"(14.653, 26.81]","(16882.707, 23463.097]","(10.233, 20.903]","(0.139, 13.9]","(24050.817, 29905.06]","(0.028999999999999998, 10.287]","(0.219, 14.793]","(22767.66, 29884.81]","(10.393, 20.007]",2085.0,1239.0
"(0.169, 14.653]","(23463.097, 29975.86]","(10.233, 20.903]","(13.9, 27.27]","(17430.663, 24050.817]","(0.028999999999999998, 10.287]","(14.793, 26.787]","(22767.66, 29884.81]","(20.007, 29.97]",21670.0,4279.0
"(26.81, 39.92]","(23463.097, 29975.86]","(0.259, 10.233]","(27.27, 39.82]","(17430.663, 24050.817]","(10.287, 21.817]","(0.219, 14.793]","(10034.119, 16727.36]","(0.039, 10.393]",17912.0,4633.0
"(14.653, 26.81]","(10042.609, 16882.707]","(10.233, 20.903]","(13.9, 27.27]","(17430.663, 24050.817]","(21.817, 29.99]","(26.787, 39.85]","(10034.119, 16727.36]","(10.393, 20.007]",19891.0,4363.0
"(26.81, 39.92]","(16882.707, 23463.097]","(10.233, 20.903]","(27.27, 39.82]","(24050.817, 29905.06]","(10.287, 21.817]","(0.219, 14.793]","(10034.119, 16727.36]","(10.393, 20.007]",15775.0,4627.0
"(14.653, 26.81]","(10042.609, 16882.707]","(20.903, 29.98]","(0.139, 13.9]","(17430.663, 24050.817]","(21.817, 29.99]","(0.219, 14.793]","(16727.36, 22767.66]","(10.393, 20.007]",173.0,100.0
"(26.81, 39.92]","(23463.097, 29975.86]","(0.259, 10.233]","(27.27, 39.82]","(10112.759, 17430.663]","(21.817, 29.99]","(26.787, 39.85]","(22767.66, 29884.81]","(0.039, 10.393]",11386.0,1950.0
"(0.169, 14.653]","(23463.097, 29975.86]","(0.259, 10.233]","(27.27, 39.82]","(17430.663, 24050.817]","(10.287, 21.817]","(14.793, 26.787]","(22767.66, 29884.81]","(10.393, 20.007]",13647.0,2276.0
"(14.653, 26.81]","(23463.097, 29975.86]","(20.903, 29.98]","(0.139, 13.9]","(10112.759, 17430.663]","(21.817, 29.99]","(26.787, 39.85]","(22767.66, 29884.81]","(0.039, 10.393]",159.0,40.0
"(0.169, 14.653]","(23463.097, 29975.86]","(20.903, 29.98]","(0.139, 13.9]","(10112.759, 17430.663]","(10.287, 21.817]","(26.787, 39.85]","(16727.36, 22767.66]","(10.393, 20.007]",119.0,20.0
"(14.653, 26.81]","(16882.707, 23463.097]","(10.233, 20.903]","(27.27, 39.82]","(17430.663, 24050.817]","(0.028999999999999998, 10.287]","(26.787, 39.85]","(10034.119, 16727.36]","(20.007, 29.97]",17148.0,3944.0
"(26.81, 39.92]","(10042.609, 16882.707]","(20.903, 29.98]","(0.139, 13.9]","(17430.663, 24050.817]","(10.287, 21.817]","(26.787, 39.85]","(22767.66, 29884.81]","(20.007, 29.97]",4420.0,906.0
"(26.81, 39.92]","(23463.097, 29975.86]","(20.903, 29.98]","(13.9, 27.27]","(24050.817, 29905.06]","(0.028999999999999998, 10.287]","(26.787, 39.85]","(22767.66, 29884.81]","(0.039, 10.393]",26240.0,5855.0
"(0.169, 14.653]","(10042.609, 16882.707]","(0.259, 10.233]","(27.27, 39.82]","(17430.663, 24050.817]","(0.028999999999999998, 10.287]","(26.787, 39.85]","(16727.36, 22767.66]","(10.393, 20.007]",17013.0,3322.0
"(14.653, 26.81]","(10042.609, 16882.707]","(20.903, 29.98]","(0.139, 13.9]","(10112.759, 17430.663]","(10.287, 21.817]","(0.219, 14.793]","(22767.66, 29884.81]","(0.039, 10.393]",328.0,68.0
"(26.81, 39.92]","(23463.097, 29975.86]","(0.259, 10.233]","(27.27, 39.82]","(17430.663, 24050.817]","(0.028999999999999998, 10.287]","(14.793, 26.787]","(22767.66, 29884.81]","(10.393, 20.007]",23892.0,5008.0
"(0.169, 14.653]","(10042.609, 16882.707]","(20.903, 29.98]","(0.139, 13.9]","(10112.759, 17430.663]","(21.817, 29.99]","(14.793, 26.787]","(16727.36, 22767.66]","(0.039, 10.393]",48.0,9.0
"(26.81, 39.92]","(10042.609, 16882.707]","(10.233, 20.903]","(0.139, 13.9]","(17430.663, 24050.817]","(10.287, 21.817]","(26.787, 39.85]","(16727.36, 22767.66]","(0.039, 10.393]",7182.0,1888.0
"(14.653, 26.81]","(23463.097, 29975.86]","(10.233, 20.903]","(27.27, 39.82]","(17430.663, 24050.817]","(10.287, 21.817]","(26.787, 39.85]","(16727.36, 22767.66]","(20.007, 29.97]",20879.0,4395.0
"(26.81, 39.92]","(23463.097, 29975.86]","(10.233, 20.903]","(27.27, 39.82]","(17430.663, 24050.817]","(0.028999999999999998, 10.287]","(0.219, 14.793]","(10034.119, 16727.36]","(0.039, 10.393]",17838.0,4427.0
"(0.169, 14.653]","(10042.609, 16882.707]","(10.233, 20.903]","(13.9, 27.27]","(17430.663, 24050.817]","(10.287, 21.817]","(26.787, 39.85]","(22767.66, 29884.81]","(0.039, 10.393]",21256.0,4168.0
"(14.653, 26.81]","(23463.097, 29975.86]","(10.233, 20.903]","(0.139, 13.9]","(17430.663, 24050.817]","(21.817, 29.99]","(0.219, 14.793]","(10034.119, 16727.36]","(10.393, 20.007]",220.0,127.0
"(0.169, 14.653]","(16882.707, 23463.097]","(20.903, 29.98]","(0.139, 13.9]","(17430.663, 24050.817]","(10.287, 21.817]","(0.219, 14.793]","(22767.66, 29884.81]","(0.039, 10.393]",274.0,48.0
"(14.653, 26.81]","(16882.707, 23463.097]","(10.233, 20.903]","(27.27, 39.82]","(10112.759, 17430.663]","(0.028999999999999998, 10.287]","(26.787, 39.85]","(10034.119, 16727.36]","(10.393, 20.007]",3188.0,644.0
"(14.653, 26.81]","(10042.609, 16882.707]","(0.259, 10.233]","(0.139, 13.9]","(17430.663, 24050.817]","(0.028999999999999998, 10.287]","(14.793, 26.787]","(10034.119, 16727.36]","(0.039, 10.393]",15842.0,3739.0
"(26.81, 39.92]","(10042.609, 16882.707]","(10.233, 20.903]","(0.139, 13.9]","(10112.759, 17430.663]","(0.028999999999999998, 10.287]","(26.787, 39.85]","(10034.119, 16727.36]","(20.007, 29.97]",5127.0,1354.0
"(14.653, 26.81]","(23463.097, 29975.86]","(20.903, 29.98]","(0.139, 13.9]","(17430.663, 24050.817]","(21.817, 29.99]","(14.793, 26.787]","(10034.119, 16727.36]","(10.393, 20.007]",163.0,66.0
"(26.81, 39.92]","(10042.609, 16882.707]","(10.233, 20.903]","(0.139, 13.9]","(17430.663, 24050.817]","(10.287, 21.817]","(26.787, 39.85]","(16727.36, 22767.66]","(10.393, 20.007]",5915.0,1472.0
"(26.81, 39.92]","(10042.609, 16882.707]","(20.903, 29.98]","(13.9, 27.27]","(10112.759, 17430.663]","(0.028999999999999998, 10.287]","(0.219, 14.793]","(22767.66, 29884.81]","(0.039, 10.393]",5527.0,1032.0
