binned_RP1,binned_IP1,binned_WP1,binned_RP2,binned_IP2,binned_WP2,binned_RP3,binned_IP3,binned_WP3,Yield_max,TWoP
"(32.782, 39.92]","(18069.604, 22544.526]","(18.838, 24.714]","(24.99, 32.55]","(10112.759, 14434.652]","(4.822, 11.406]","(33.278, 39.85]","(18066.412, 21919.814]","(6.5, 11.832]",7934.0,1367.0
"(9.756, 16.26]","(18069.604, 22544.526]","(18.838, 24.714]","(0.139, 7.396]","(14434.652, 19080.122]","(0.028999999999999998, 4.822]","(33.278, 39.85]","(18066.412, 21919.814]","(24.282, 29.97]",19510.0,3934.0
"(24.014, 32.782]","(14386.418, 18069.604]","(18.838, 24.714]","(0.139, 7.396]","(14434.652, 19080.122]","(11.406, 19.152]","(33.278, 39.85]","(18066.412, 21919.814]","(0.039, 6.5]",2969.0,649.0
"(0.169, 9.756]","(26307.966, 29975.86]","(24.714, 29.98]","(32.55, 39.82]","(19080.122, 22466.49]","(25.25, 29.99]","(24.384, 33.278]","(10034.119, 13873.478]","(6.5, 11.832]",12673.0,2706.0
"(32.782, 39.92]","(26307.966, 29975.86]","(24.714, 29.98]","(17.672, 24.99]","(10112.759, 14434.652]","(4.822, 11.406]","(16.724, 24.384]","(10034.119, 13873.478]","(11.832, 18.14]",2510.0,503.0
"(24.014, 32.782]","(22544.526, 26307.966]","(24.714, 29.98]","(24.99, 32.55]","(14434.652, 19080.122]","(25.25, 29.99]","(33.278, 39.85]","(18066.412, 21919.814]","(0.039, 6.5]",15404.0,2884.0
"(9.756, 16.26]","(26307.966, 29975.86]","(18.838, 24.714]","(17.672, 24.99]","(19080.122, 22466.49]","(11.406, 19.152]","(0.219, 8.736]","(13873.478, 18066.412]","(18.14, 24.282]",9382.0,2178.0
"(24.014, 32.782]","(10042.609, 14386.418]","(24.714, 29.98]","(24.99, 32.55]","(19080.122, 22466.49]","(0.028999999999999998, 4.822]","(0.219, 8.736]","(10034.119, 13873.478]","(6.5, 11.832]",14283.0,3825.0
"(32.782, 39.92]","(26307.966, 29975.86]","(0.259, 7.036]","(7.396, 17.672]","(10112.759, 14434.652]","(11.406, 19.152]","(16.724, 24.384]","(13873.478, 18066.412]","(18.14, 24.282]",9993.0,1803.0
"(9.756, 16.26]","(18069.604, 22544.526]","(12.32, 18.838]","(17.672, 24.99]","(10112.759, 14434.652]","(11.406, 19.152]","(24.384, 33.278]","(10034.119, 13873.478]","(11.832, 18.14]",3976.0,790.0
"(16.26, 24.014]","(18069.604, 22544.526]","(18.838, 24.714]","(17.672, 24.99]","(19080.122, 22466.49]","(4.822, 11.406]","(16.724, 24.384]","(21919.814, 26000.772]","(11.832, 18.14]",23788.0,5044.0
"(16.26, 24.014]","(26307.966, 29975.86]","(7.036, 12.32]","(0.139, 7.396]","(14434.652, 19080.122]","(4.822, 11.406]","(0.219, 8.736]","(26000.772, 29884.81]","(0.039, 6.5]",13941.0,2425.0
"(0.169, 9.756]","(26307.966, 29975.86]","(0.259, 7.036]","(32.55, 39.82]","(14434.652, 19080.122]","(25.25, 29.99]","(0.219, 8.736]","(18066.412, 21919.814]","(11.832, 18.14]",12910.0,3237.0
"(9.756, 16.26]","(10042.609, 14386.418]","(18.838, 24.714]","(0.139, 7.396]","(22466.49, 26059.108]","(4.822, 11.406]","(24.384, 33.278]","(10034.119, 13873.478]","(11.832, 18.14]",9717.0,2537.0
"(32.782, 39.92]","(26307.966, 29975.86]","(12.32, 18.838]","(17.672, 24.99]","(14434.652, 19080.122]","(0.028999999999999998, 4.822]","(8.736, 16.724]","(13873.478, 18066.412]","(11.832, 18.14]",13472.0,2551.0
"(16.26, 24.014]","(26307.966, 29975.86]","(0.259, 7.036]","(7.396, 17.672]","(26059.108, 29905.06]","(4.822, 11.406]","(33.278, 39.85]","(18066.412, 21919.814]","(11.832, 18.14]",25507.0,5865.0
"(24.014, 32.782]","(18069.604, 22544.526]","(12.32, 18.838]","(7.396, 17.672]","(26059.108, 29905.06]","(25.25, 29.99]","(33.278, 39.85]","(13873.478, 18066.412]","(18.14, 24.282]",343.0,102.0
"(0.169, 9.756]","(26307.966, 29975.86]","(12.32, 18.838]","(24.99, 32.55]","(19080.122, 22466.49]","(4.822, 11.406]","(33.278, 39.85]","(18066.412, 21919.814]","(24.282, 29.97]",16179.0,2873.0
"(0.169, 9.756]","(26307.966, 29975.86]","(12.32, 18.838]","(24.99, 32.55]","(22466.49, 26059.108]","(11.406, 19.152]","(8.736, 16.724]","(13873.478, 18066.412]","(24.282, 29.97]",19380.0,3916.0
"(0.169, 9.756]","(14386.418, 18069.604]","(7.036, 12.32]","(24.99, 32.55]","(26059.108, 29905.06]","(11.406, 19.152]","(24.384, 33.278]","(21919.814, 26000.772]","(11.832, 18.14]",26079.0,5802.0
"(24.014, 32.782]","(18069.604, 22544.526]","(0.259, 7.036]","(24.99, 32.55]","(14434.652, 19080.122]","(19.152, 25.25]","(0.219, 8.736]","(10034.119, 13873.478]","(0.039, 6.5]",10348.0,2009.0
"(16.26, 24.014]","(26307.966, 29975.86]","(7.036, 12.32]","(24.99, 32.55]","(14434.652, 19080.122]","(4.822, 11.406]","(16.724, 24.384]","(13873.478, 18066.412]","(11.832, 18.14]",14642.0,2772.0
"(0.169, 9.756]","(14386.418, 18069.604]","(24.714, 29.98]","(17.672, 24.99]","(10112.759, 14434.652]","(25.25, 29.99]","(16.724, 24.384]","(18066.412, 21919.814]","(11.832, 18.14]",5912.0,950.0
"(0.169, 9.756]","(26307.966, 29975.86]","(24.714, 29.98]","(32.55, 39.82]","(19080.122, 22466.49]","(25.25, 29.99]","(16.724, 24.384]","(18066.412, 21919.814]","(24.282, 29.97]",19062.0,3522.0
"(9.756, 16.26]","(18069.604, 22544.526]","(12.32, 18.838]","(32.55, 39.82]","(14434.652, 19080.122]","(4.822, 11.406]","(24.384, 33.278]","(13873.478, 18066.412]","(24.282, 29.97]",18210.0,3832.0
"(32.782, 39.92]","(26307.966, 29975.86]","(12.32, 18.838]","(24.99, 32.55]","(14434.652, 19080.122]","(4.822, 11.406]","(8.736, 16.724]","(18066.412, 21919.814]","(24.282, 29.97]",17430.0,3408.0
"(32.782, 39.92]","(22544.526, 26307.966]","(7.036, 12.32]","(7.396, 17.672]","(14434.652, 19080.122]","(0.028999999999999998, 4.822]","(33.278, 39.85]","(13873.478, 18066.412]","(24.282, 29.97]",15475.0,3071.0
"(32.782, 39.92]","(14386.418, 18069.604]","(7.036, 12.32]","(7.396, 17.672]","(22466.49, 26059.108]","(0.028999999999999998, 4.822]","(16.724, 24.384]","(13873.478, 18066.412]","(6.5, 11.832]",22937.0,5154.0
"(0.169, 9.756]","(22544.526, 26307.966]","(24.714, 29.98]","(32.55, 39.82]","(26059.108, 29905.06]","(0.028999999999999998, 4.822]","(33.278, 39.85]","(18066.412, 21919.814]","(24.282, 29.97]",22146.0,4355.0
"(0.169, 9.756]","(18069.604, 22544.526]","(0.259, 7.036]","(17.672, 24.99]","(26059.108, 29905.06]","(25.25, 29.99]","(33.278, 39.85]","(26000.772, 29884.81]","(0.039, 6.5]",23272.0,4422.0
"(0.169, 9.756]","(14386.418, 18069.604]","(0.259, 7.036]","(32.55, 39.82]","(26059.108, 29905.06]","(11.406, 19.152]","(24.384, 33.278]","(10034.119, 13873.478]","(24.282, 29.97]",20107.0,5113.0
"(0.169, 9.756]","(14386.418, 18069.604]","(18.838, 24.714]","(32.55, 39.82]","(22466.49, 26059.108]","(25.25, 29.99]","(24.384, 33.278]","(21919.814, 26000.772]","(11.832, 18.14]",21545.0,4108.0
"(9.756, 16.26]","(26307.966, 29975.86]","(0.259, 7.036]","(7.396, 17.672]","(10112.759, 14434.652]","(0.028999999999999998, 4.822]","(0.219, 8.736]","(18066.412, 21919.814]","(11.832, 18.14]",2954.0,567.0
"(16.26, 24.014]","(26307.966, 29975.86]","(7.036, 12.32]","(0.139, 7.396]","(19080.122, 22466.49]","(11.406, 19.152]","(33.278, 39.85]","(10034.119, 13873.478]","(6.5, 11.832]",4045.0,1270.0
"(16.26, 24.014]","(14386.418, 18069.604]","(12.32, 18.838]","(0.139, 7.396]","(22466.49, 26059.108]","(4.822, 11.406]","(0.219, 8.736]","(26000.772, 29884.81]","(6.5, 11.832]",2085.0,1239.0
"(9.756, 16.26]","(22544.526, 26307.966]","(12.32, 18.838]","(7.396, 17.672]","(19080.122, 22466.49]","(4.822, 11.406]","(8.736, 16.724]","(26000.772, 29884.81]","(18.14, 24.282]",21670.0,4279.0
"(24.014, 32.782]","(22544.526, 26307.966]","(0.259, 7.036]","(32.55, 39.82]","(22466.49, 26059.108]","(11.406, 19.152]","(0.219, 8.736]","(10034.119, 13873.478]","(6.5, 11.832]",17912.0,4633.0
"(24.014, 32.782]","(10042.609, 14386.418]","(12.32, 18.838]","(17.672, 24.99]","(19080.122, 22466.49]","(19.152, 25.25]","(33.278, 39.85]","(13873.478, 18066.412]","(11.832, 18.14]",19891.0,4363.0
"(24.014, 32.782]","(18069.604, 22544.526]","(12.32, 18.838]","(32.55, 39.82]","(22466.49, 26059.108]","(11.406, 19.152]","(0.219, 8.736]","(13873.478, 18066.412]","(18.14, 24.282]",15775.0,4627.0
"(16.26, 24.014]","(10042.609, 14386.418]","(24.714, 29.98]","(0.139, 7.396]","(19080.122, 22466.49]","(19.152, 25.25]","(0.219, 8.736]","(18066.412, 21919.814]","(18.14, 24.282]",173.0,100.0
"(24.014, 32.782]","(22544.526, 26307.966]","(0.259, 7.036]","(24.99, 32.55]","(10112.759, 14434.652]","(19.152, 25.25]","(24.384, 33.278]","(21919.814, 26000.772]","(6.5, 11.832]",11386.0,1950.0
"(0.169, 9.756]","(22544.526, 26307.966]","(7.036, 12.32]","(32.55, 39.82]","(14434.652, 19080.122]","(11.406, 19.152]","(8.736, 16.724]","(26000.772, 29884.81]","(11.832, 18.14]",13647.0,2276.0
"(24.014, 32.782]","(26307.966, 29975.86]","(18.838, 24.714]","(7.396, 17.672]","(10112.759, 14434.652]","(25.25, 29.99]","(33.278, 39.85]","(21919.814, 26000.772]","(6.5, 11.832]",159.0,40.0
"(0.169, 9.756]","(26307.966, 29975.86]","(24.714, 29.98]","(0.139, 7.396]","(10112.759, 14434.652]","(11.406, 19.152]","(33.278, 39.85]","(18066.412, 21919.814]","(18.14, 24.282]",119.0,20.0
"(16.26, 24.014]","(18069.604, 22544.526]","(12.32, 18.838]","(24.99, 32.55]","(19080.122, 22466.49]","(0.028999999999999998, 4.822]","(24.384, 33.278]","(10034.119, 13873.478]","(24.282, 29.97]",17148.0,3944.0
"(24.014, 32.782]","(14386.418, 18069.604]","(24.714, 29.98]","(0.139, 7.396]","(14434.652, 19080.122]","(11.406, 19.152]","(33.278, 39.85]","(26000.772, 29884.81]","(24.282, 29.97]",4420.0,906.0
"(32.782, 39.92]","(26307.966, 29975.86]","(24.714, 29.98]","(17.672, 24.99]","(22466.49, 26059.108]","(0.028999999999999998, 4.822]","(33.278, 39.85]","(26000.772, 29884.81]","(6.5, 11.832]",26240.0,5855.0
"(9.756, 16.26]","(14386.418, 18069.604]","(0.259, 7.036]","(32.55, 39.82]","(14434.652, 19080.122]","(0.028999999999999998, 4.822]","(33.278, 39.85]","(18066.412, 21919.814]","(6.5, 11.832]",17013.0,3322.0
"(16.26, 24.014]","(10042.609, 14386.418]","(24.714, 29.98]","(0.139, 7.396]","(10112.759, 14434.652]","(19.152, 25.25]","(0.219, 8.736]","(21919.814, 26000.772]","(0.039, 6.5]",328.0,68.0
"(32.782, 39.92]","(26307.966, 29975.86]","(0.259, 7.036]","(32.55, 39.82]","(19080.122, 22466.49]","(0.028999999999999998, 4.822]","(24.384, 33.278]","(21919.814, 26000.772]","(18.14, 24.282]",23892.0,5008.0
"(0.169, 9.756]","(10042.609, 14386.418]","(24.714, 29.98]","(0.139, 7.396]","(10112.759, 14434.652]","(25.25, 29.99]","(24.384, 33.278]","(18066.412, 21919.814]","(6.5, 11.832]",48.0,9.0
"(32.782, 39.92]","(14386.418, 18069.604]","(12.32, 18.838]","(0.139, 7.396]","(22466.49, 26059.108]","(4.822, 11.406]","(33.278, 39.85]","(21919.814, 26000.772]","(0.039, 6.5]",7182.0,1888.0
"(16.26, 24.014]","(22544.526, 26307.966]","(12.32, 18.838]","(32.55, 39.82]","(19080.122, 22466.49]","(11.406, 19.152]","(33.278, 39.85]","(18066.412, 21919.814]","(24.282, 29.97]",20879.0,4395.0
"(24.014, 32.782]","(26307.966, 29975.86]","(7.036, 12.32]","(32.55, 39.82]","(19080.122, 22466.49]","(4.822, 11.406]","(8.736, 16.724]","(10034.119, 13873.478]","(0.039, 6.5]",17838.0,4427.0
"(9.756, 16.26]","(14386.418, 18069.604]","(7.036, 12.32]","(17.672, 24.99]","(19080.122, 22466.49]","(19.152, 25.25]","(24.384, 33.278]","(21919.814, 26000.772]","(0.039, 6.5]",21256.0,4168.0
"(16.26, 24.014]","(22544.526, 26307.966]","(12.32, 18.838]","(0.139, 7.396]","(19080.122, 22466.49]","(19.152, 25.25]","(0.219, 8.736]","(10034.119, 13873.478]","(18.14, 24.282]",220.0,127.0
"(0.169, 9.756]","(14386.418, 18069.604]","(24.714, 29.98]","(0.139, 7.396]","(22466.49, 26059.108]","(11.406, 19.152]","(0.219, 8.736]","(26000.772, 29884.81]","(0.039, 6.5]",274.0,48.0
"(16.26, 24.014]","(18069.604, 22544.526]","(12.32, 18.838]","(32.55, 39.82]","(10112.759, 14434.652]","(0.028999999999999998, 4.822]","(33.278, 39.85]","(10034.119, 13873.478]","(11.832, 18.14]",3188.0,644.0
"(16.26, 24.014]","(10042.609, 14386.418]","(7.036, 12.32]","(7.396, 17.672]","(19080.122, 22466.49]","(0.028999999999999998, 4.822]","(8.736, 16.724]","(10034.119, 13873.478]","(0.039, 6.5]",15842.0,3739.0
"(24.014, 32.782]","(14386.418, 18069.604]","(12.32, 18.838]","(0.139, 7.396]","(14434.652, 19080.122]","(4.822, 11.406]","(33.278, 39.85]","(13873.478, 18066.412]","(18.14, 24.282]",5127.0,1354.0
"(24.014, 32.782]","(26307.966, 29975.86]","(18.838, 24.714]","(0.139, 7.396]","(19080.122, 22466.49]","(25.25, 29.99]","(8.736, 16.724]","(10034.119, 13873.478]","(11.832, 18.14]",163.0,66.0
"(24.014, 32.782]","(14386.418, 18069.604]","(12.32, 18.838]","(0.139, 7.396]","(19080.122, 22466.49]","(11.406, 19.152]","(33.278, 39.85]","(18066.412, 21919.814]","(6.5, 11.832]",5915.0,1472.0
"(32.782, 39.92]","(10042.609, 14386.418]","(24.714, 29.98]","(17.672, 24.99]","(10112.759, 14434.652]","(0.028999999999999998, 4.822]","(0.219, 8.736]","(21919.814, 26000.772]","(6.5, 11.832]",5527.0,1032.0
